# index  number of sampling vertical levels i j
1726 18 881 2493
# k value
1 1
2 1
3 0.999999
4 0.999999
5 1
6 1
9 0.999999
20 0.999999
30 1
40 1
50 1
55 1
60 0.999999
61 1
62 0.999999
63 1
64 0.999999
65 0.999999
# now the complete profile with fillled values
1 1
2 1
3 0.999999
4 0.999999
5 1
6 1
7 1
8 1
9 0.999999
10 0.999999
11 0.999999
12 0.999999
13 0.999999
14 0.999999
15 0.999999
16 0.999999
17 0.999999
18 0.999999
19 0.999999
20 0.999999
21 0.999999
22 0.999999
23 0.999999
24 0.999999
25 0.999999
26 0.999999
27 0.999999
28 1
29 1
30 1
31 1
32 1
33 1
34 1
35 1
36 1
37 1
38 1
39 1
40 1
41 1
42 1
43 1
44 1
45 1
46 1
47 1
48 1
49 1
50 1
51 1
52 1
53 1
54 1
55 1
56 1
57 1
58 1
59 1
60 0.999999
61 1
62 0.999999
63 1
64 0.999999
65 0.999999
