# index  number of sampling vertical levels i j
596 18 2232 814
# k value
1 1
2 1
3 1
4 0.999999
5 1
6 1
9 1
20 0.999999
30 0.999999
40 0.999999
50 0.999999
55 1
60 0.999999
61 1
62 1
63 1
64 0.999999
65 1
# now the complete profile with fillled values
1 1
2 1
3 1
4 0.999999
5 1
6 1
7 1
8 1
9 1
10 1
11 1
12 1
13 1
14 1
15 1
16 1
17 1
18 1
19 1
20 0.999999
21 0.999999
22 0.999999
23 0.999999
24 0.999999
25 0.999999
26 0.999999
27 0.999999
28 0.999999
29 0.999999
30 0.999999
31 0.999999
32 0.999999
33 0.999999
34 0.999999
35 0.999999
36 0.999999
37 0.999999
38 0.999999
39 0.999999
40 0.999999
41 0.999999
42 0.999999
43 0.999999
44 0.999999
45 0.999999
46 0.999999
47 0.999999
48 0.999999
49 0.999999
50 0.999999
51 0.999999
52 1
53 1
54 1
55 1
56 1
57 1
58 1
59 0.999999
60 0.999999
61 1
62 1
63 1
64 0.999999
65 1
